,ORF,RNA_Prints
3352,ENSG00000110090,23307.027717884426
3353,ENSG00000110092,38829.005525395034
3354,ENSG00000110104,123691.28548624479
3355,ENSG00000110107,217206.00772146674
3356,ENSG00000110108,119636.55259163317
3357,ENSG00000110148,574.5126035172145
3358,ENSG00000110169,208.72152970526648
3359,ENSG00000110171,11596.405487912185
3360,ENSG00000110172,205461.32786552724
3361,ENSG00000110200,26078.24129162887
3362,ENSG00000110218,16625.86576458096
3363,ENSG00000110237,13585.515253360305
3364,ENSG00000110274,33611.89454353585
3365,ENSG00000110315,36746.362983210296
3366,ENSG00000110318,10166.870256701637
3367,ENSG00000110321,1297030.6692898786
3368,ENSG00000110324,727.1313947394808
3369,ENSG00000110328,19399.263393901838
3370,ENSG00000110330,48178.007013257564
3371,ENSG00000110344,163441.8796075985
3372,ENSG00000110367,192060.57929512917
3373,ENSG00000110375,53.423586377804355
3374,ENSG00000110395,107560.61770688914
3375,ENSG00000110400,30231.78674729937
3376,ENSG00000110422,54036.25021901754
3377,ENSG00000110427,19037.38940387947
3378,ENSG00000110429,69849.39979412814
3379,ENSG00000110435,57573.24235105606
3380,ENSG00000110436,413.7627188216538
3381,ENSG00000110442,53061.9101052439
3382,ENSG00000110446,88.31675475877272
3383,ENSG00000110448,66.7491110215368
3384,ENSG00000110455,6480.067243671411
3385,ENSG00000110492,59186.70165361988
3386,ENSG00000110497,45774.70542535089
3387,ENSG00000110514,52524.085433720364
3388,ENSG00000110536,44850.872779690486
3389,ENSG00000110583,56247.00155836493
3390,ENSG00000110619,69131.4758490823
3391,ENSG00000110628,2300.725714197708
3392,ENSG00000110651,146082.87543786396
3393,ENSG00000110660,60448.473326979205
3394,ENSG00000110675,11982.270425002378
3395,ENSG00000110680,78.23501499749396
3396,ENSG00000110693,10641.92161572067
3397,ENSG00000110696,219459.11726276416
3398,ENSG00000110697,21660.42028779144
3399,ENSG00000110700,1476380.5150643005
3400,ENSG00000110711,42411.55835395139
3401,ENSG00000110713,227958.80441122307
3402,ENSG00000110717,129629.08366272064
3403,ENSG00000110719,5628.818457742144
3404,ENSG00000110721,26840.78731266661
3405,ENSG00000110723,28529.155151435316
3406,ENSG00000110756,34882.88023618101
3407,ENSG00000110768,62675.630994818064
3408,ENSG00000110786,814.0040234919513
3409,ENSG00000110799,179.34028750179505
3410,ENSG00000110801,71922.83912507036
3411,ENSG00000110811,22316.340303219025
3412,ENSG00000110841,48392.68860056022
3413,ENSG00000110844,7471.530457451754
3414,ENSG00000110848,203.56329068749133
3415,ENSG00000110851,70256.33227065891
3416,ENSG00000110871,28894.88385515515
3417,ENSG00000110880,169487.10591468474
3418,ENSG00000110881,45994.51739733691
3419,ENSG00000110888,28556.941572406886
3420,ENSG00000110900,2842.7979284973057
3421,ENSG00000110906,65383.172579048405
3422,ENSG00000110911,45569.66900932435
3423,ENSG00000110917,220690.84852195927
3424,ENSG00000110921,18192.32262180715
3425,ENSG00000110925,23804.264896856606
3426,ENSG00000110931,56288.78571808567
3427,ENSG00000110934,46.36941670311157
3428,ENSG00000110944,649.7751743205644
3429,ENSG00000110955,1799993.0989353799
3430,ENSG00000110958,843341.8777809594
3431,ENSG00000110987,47523.04890193527
3432,ENSG00000111011,132295.42450696023
3433,ENSG00000111012,5682.008383173489
3434,ENSG00000111052,21432.065134474193
3435,ENSG00000111057,127815.54272153733
3436,ENSG00000111058,694.3303783753372
3437,ENSG00000111077,2015.6955547556272
3438,ENSG00000111087,1238.6583807461307
3439,ENSG00000111110,17482.765408281542
3440,ENSG00000111142,270575.22470062756
3441,ENSG00000111144,222321.35239705123
3442,ENSG00000111145,23762.560973290987
3443,ENSG00000111181,381.80909564199465
3444,ENSG00000111186,2940.6693842662203
3445,ENSG00000111196,49795.12141557428
3446,ENSG00000111199,1586.2817038327719
3447,ENSG00000111203,18410.949822145973
3448,ENSG00000111206,141839.88661532704
3449,ENSG00000111215,5045.500994824488
3450,ENSG00000111224,16055.922149534155
3451,ENSG00000111229,216070.7350004932
3452,ENSG00000111231,63586.95971897845
3453,ENSG00000111237,72868.61518345095
3454,ENSG00000111247,63221.09572485121
3455,ENSG00000111249,3888.445814172486
3456,ENSG00000111252,26555.668510018615
3457,ENSG00000111254,2596.3782821618474
3458,ENSG00000111261,11624.480238386855
3459,ENSG00000111262,732.3721598646489
3460,ENSG00000111266,52537.30024881205
3461,ENSG00000111269,19557.574134011385
3462,ENSG00000111271,16703.088805292147
3463,ENSG00000111275,44329.044883613074
3464,ENSG00000111276,32039.805475139856
3465,ENSG00000111300,151360.01850303292
3466,ENSG00000111305,912.3910492344305
3467,ENSG00000111319,39.984799064349396
3468,ENSG00000111325,10006.460953920367
3469,ENSG00000111328,71393.15213288566
3470,ENSG00000111331,13631.123508811714
3471,ENSG00000111339,938.7478738790322
3472,ENSG00000111341,135.91618344110847
3473,ENSG00000111344,636.5953618752294
3474,ENSG00000111348,351.16960643094865
3475,ENSG00000111358,77276.42382373856
3476,ENSG00000111361,121541.57120208482
3477,ENSG00000111364,64673.93018612265
3478,ENSG00000111371,362233.93205200846
3479,ENSG00000111405,358.4623173276775
3480,ENSG00000111412,43831.890710400825
3481,ENSG00000111424,16135.520038828132
3482,ENSG00000111432,1544.8860314102753
3483,ENSG00000111445,120871.74176863839
3484,ENSG00000111450,46597.818378624535
3485,ENSG00000111452,579.9491802291885
3486,ENSG00000111481,170354.22945330341
3487,ENSG00000111490,9734.5587331137
3488,ENSG00000111530,326931.56820877636
3489,ENSG00000111540,55525.37483809728
3490,ENSG00000111554,18733.267673636336
3491,ENSG00000111581,154449.3041484864
3492,ENSG00000111596,101486.10282237166
3493,ENSG00000111602,131082.28081485844
3494,ENSG00000111605,267742.69157151395
3495,ENSG00000111615,153308.2066053704
3496,ENSG00000111639,150748.88757275144
3497,ENSG00000111640,4285264.658042794
3498,ENSG00000111641,145590.53221424166
3499,ENSG00000111642,394795.5960079071
3500,ENSG00000111644,159.02482642777477
3501,ENSG00000111647,55284.073750853844
3502,ENSG00000111652,58803.92614477759
3503,ENSG00000111653,12195.454504219244
3504,ENSG00000111664,5249.759270309101
3505,ENSG00000111665,50144.64521595742
3506,ENSG00000111666,55118.38878414446
3507,ENSG00000111667,75203.05019445826
3508,ENSG00000111669,1590999.2530348587
3509,ENSG00000111670,73058.24151210459
3510,ENSG00000111671,3692.3106020883406
3511,ENSG00000111674,11611.016898776774
3512,ENSG00000111676,97901.08914924451
3513,ENSG00000111678,31339.308575009116
3514,ENSG00000111679,1523.5415863408798
3515,ENSG00000111684,34747.84538010107
3516,ENSG00000111696,50486.842888637446
3517,ENSG00000111704,18.4615864581159
3518,ENSG00000111707,73733.05735251596
3519,ENSG00000111711,56107.12642663954
3520,ENSG00000111713,212.33370834378567
3521,ENSG00000111716,2733577.1700788727
3522,ENSG00000111725,40680.2400424875
3523,ENSG00000111726,74782.21926867461
3524,ENSG00000111727,17287.34591228367
3525,ENSG00000111728,582.0930320164904
3526,ENSG00000111729,283.8967386922993
3527,ENSG00000111731,72522.85137658245
3528,ENSG00000111737,45957.28027770532
3529,ENSG00000111752,53115.61796530381
3530,ENSG00000111775,363345.5938434732
3531,ENSG00000111780,921.9267047212246
3532,ENSG00000111783,64.69462282707386
3533,ENSG00000111785,19344.160050439634
3534,ENSG00000111786,153809.23716884817
3535,ENSG00000111788,19223.12616279225
3536,ENSG00000111790,47219.4449205906
3537,ENSG00000111796,32.86731528364943
3538,ENSG00000111799,6803.087555940275
3539,ENSG00000111801,5385.330091088197
3540,ENSG00000111802,53606.5385676312
3541,ENSG00000111816,3520.1758865086495
3542,ENSG00000111817,41650.88112954336
3543,ENSG00000111832,94826.08797551955
3544,ENSG00000111834,2453.416805769404
3545,ENSG00000111837,6221.967512311397
3546,ENSG00000111843,69243.6589341473
3547,ENSG00000111845,65150.60994005285
3548,ENSG00000111846,1943.845301424439
3549,ENSG00000111850,16087.99494254466
3550,ENSG00000111859,3050.1689957536105
3551,ENSG00000111860,34576.83902306043
3552,ENSG00000111875,58567.65720664592
3553,ENSG00000111877,47894.698779702434
3554,ENSG00000111879,27368.8407075402
3555,ENSG00000111880,49411.400042146575
3556,ENSG00000111885,75758.36002831905
3557,ENSG00000111886,273.9034432076366
3558,ENSG00000111897,197533.93096413603
3559,ENSG00000111906,147517.33926276537
3560,ENSG00000111907,47395.83888755481
3561,ENSG00000111911,61924.80335970639
3562,ENSG00000111912,29230.582067145904
3563,ENSG00000111913,852.4448586545368
3564,ENSG00000111961,25407.603673253852
3565,ENSG00000111962,24764.329571227103
3566,ENSG00000111981,3329.3985938621754
3567,ENSG00000112029,99032.30201254261
3568,ENSG00000112031,58047.30373079167
3569,ENSG00000112033,20039.474637726802
3570,ENSG00000112039,18361.5292699827
3571,ENSG00000112041,67.95809172055424
3572,ENSG00000112053,25.68068283524636
3573,ENSG00000112062,63901.8549805653
3574,ENSG00000112078,124684.82186829898
3575,ENSG00000112079,36046.84936923309
3576,ENSG00000112081,792206.2796082997
3577,ENSG00000112096,171115.58639254584
3578,ENSG00000112110,124357.02523220834
3579,ENSG00000112118,443017.85913128627
3580,ENSG00000112130,54901.63919501077
3581,ENSG00000112137,5560.335528078576
3582,ENSG00000112139,4442.63516718592
3583,ENSG00000112144,38653.679074226166
3584,ENSG00000112146,86371.83407915352
3585,ENSG00000112149,18483.612059225925
3586,ENSG00000112159,293518.68593088444
3587,ENSG00000112167,18188.24286254922
3588,ENSG00000112175,584.3873336666021
3589,ENSG00000112182,13664.7846653076
3590,ENSG00000112183,535.562196925636
3591,ENSG00000112186,20118.66035092025
3592,ENSG00000112195,18.316938486749084
3593,ENSG00000112200,96415.27262574837
3594,ENSG00000112208,77117.16715446871
3595,ENSG00000112210,29426.850395341633
3596,ENSG00000112212,42.96630099254674
3597,ENSG00000112218,22128.427388946282
3598,ENSG00000112234,48486.605721961896
3599,ENSG00000112237,128271.19259823314
3600,ENSG00000112238,6270.128692799498
3601,ENSG00000112242,79712.13467066451
3602,ENSG00000112245,202311.19519044858
3603,ENSG00000112246,9213.497865330575
3604,ENSG00000112249,165595.2035602464
3605,ENSG00000112276,28054.35484432829
3606,ENSG00000112280,62.124149319314924
3607,ENSG00000112282,79450.935757206
3608,ENSG00000112290,120112.83316802124
3609,ENSG00000112293,3693.5786602953526
3610,ENSG00000112294,48200.965250756875
3611,ENSG00000112297,2821.5253081043043
3612,ENSG00000112304,36930.863156154526
3613,ENSG00000112305,45656.78118417152
3614,ENSG00000112306,1753163.7336251668
3615,ENSG00000112308,126641.31046139247
3616,ENSG00000112309,9346.220976960109
3617,ENSG00000112312,162319.0283402013
3618,ENSG00000112319,48926.01158871374
3619,ENSG00000112320,18915.265086051575
3620,ENSG00000112333,2100.0756422967825
3621,ENSG00000112335,101962.71649071787
3622,ENSG00000112339,187996.79753980134
3623,ENSG00000112343,9758.38167464515
3624,ENSG00000112357,11012.641359988158
3625,ENSG00000112365,57157.157433887274
3626,ENSG00000112367,24211.018088895715
3627,ENSG00000112378,151860.53191088338
3628,ENSG00000112379,14446.50829525137
3629,ENSG00000112394,48571.943796234504
3630,ENSG00000112406,37141.9025263544
3631,ENSG00000112414,8881.265849781841
3632,ENSG00000112419,77918.70550708493
3633,ENSG00000112425,5165.426061648936
3634,ENSG00000112473,95000.31773446291
3635,ENSG00000112511,9292.843736242012
3636,ENSG00000112514,99549.21117258575
3637,ENSG00000112530,344.79156707695415
3638,ENSG00000112531,200635.15035509685
3639,ENSG00000112539,420.74832324323745
3640,ENSG00000112541,17009.370475771546
3641,ENSG00000112561,3374.285930747062
3642,ENSG00000112576,33854.670606479915
3643,ENSG00000112578,54117.56067330555
3644,ENSG00000112584,77552.1575579336
3645,ENSG00000112592,39729.72555782272
3646,ENSG00000112599,428.0554649096047
3647,ENSG00000112619,210.0294719298157
3648,ENSG00000112624,13104.214887504191
3649,ENSG00000112640,98330.93166947551
3650,ENSG00000112651,48219.72367127011
3651,ENSG00000112655,71858.99849750755
3652,ENSG00000112658,71489.92203160354
3653,ENSG00000112659,13462.356488048945
3654,ENSG00000112667,78522.33708430505
3655,ENSG00000112679,33068.22711281189
3656,ENSG00000112685,83874.60425059458
3657,ENSG00000112695,163878.19998099346
3658,ENSG00000112697,93474.29572372866
3659,ENSG00000112699,32984.854232385325
3660,ENSG00000112701,108157.51262175059
3661,ENSG00000112706,401.1411922824356
3662,ENSG00000112715,37837.31859302753
3663,ENSG00000112739,191747.37166085918
3664,ENSG00000112742,101940.81405423277
3665,ENSG00000112759,81593.47260811795
3666,ENSG00000112763,35923.1857242611
3667,ENSG00000112769,19084.602565961977
3668,ENSG00000112773,22544.564252398937
3669,ENSG00000112782,232.56225256486468
3670,ENSG00000112787,89337.32887269414
3671,ENSG00000112796,4481.131570459546
3672,ENSG00000112812,7837.200513057432
3673,ENSG00000112837,29627.606677798318
3674,ENSG00000112851,109501.50551862411
3675,ENSG00000112852,226.43373870895627
3676,ENSG00000112855,35119.30676270765
3677,ENSG00000112874,31656.636983131684
3678,ENSG00000112877,21289.456991789302
3679,ENSG00000112893,47447.211838552976
3680,ENSG00000112941,48386.820080896454
3681,ENSG00000112964,4798.323108082217
3682,ENSG00000112972,117240.70934887434
3683,ENSG00000112977,75559.65557323796
3684,ENSG00000112981,482.558145009518
3685,ENSG00000112983,104577.02387525456
3686,ENSG00000112984,102063.08865516774
3687,ENSG00000112992,94933.73122085368
3688,ENSG00000112996,104569.88669851393
3689,ENSG00000113013,728280.9359493675
3690,ENSG00000113048,152566.63208317835
3691,ENSG00000113068,89512.60342836242
3692,ENSG00000113070,6251.243605425649
3693,ENSG00000113073,272.7483727050664
3694,ENSG00000113083,22003.245155174664
3695,ENSG00000113108,11686.937931728362
3696,ENSG00000113119,20094.01394676233
3697,ENSG00000113141,169231.51694034968
3698,ENSG00000113161,119293.19589951875
3699,ENSG00000113163,54809.4949508295
3700,ENSG00000113194,161260.39666849628
3701,ENSG00000113196,14892.92533321042
3702,ENSG00000113205,33.89455938088091
3703,ENSG00000113231,5959.00741957081
3704,ENSG00000113240,36894.90342651144
3705,ENSG00000113248,285.26189666395595
3706,ENSG00000113263,47.591147343967215
3707,ENSG00000113269,51800.24814960829
3708,ENSG00000113272,16382.543431701364
3709,ENSG00000113273,21003.343383542662
3710,ENSG00000113282,135197.88081859812
3711,ENSG00000113296,1382.9900258111732
3712,ENSG00000113300,125540.71377116026
3713,ENSG00000113302,87.49823920377126
3714,ENSG00000113312,83983.6951642562
3715,ENSG00000113318,44967.3621784472
3716,ENSG00000113319,12898.267571492015
3717,ENSG00000113328,393574.23289863544
3718,ENSG00000113356,49671.01431559043
3719,ENSG00000113360,143740.36639458753
3720,ENSG00000113361,138.08991263582513
3721,ENSG00000113368,192767.75922871445
3722,ENSG00000113369,11104.484459179961
3723,ENSG00000113384,60392.14504035814
3724,ENSG00000113387,298846.3465504056
3725,ENSG00000113389,267.2410061064385
3726,ENSG00000113391,23148.297924104896
3727,ENSG00000113396,4398.254652909093
3728,ENSG00000113407,387513.0956505961
3729,ENSG00000113430,450.319610574631
3730,ENSG00000113441,60554.13852041598
3731,ENSG00000113448,13722.422037011032
3732,ENSG00000113456,52036.580168566936
3733,ENSG00000113460,127374.08989299595
3734,ENSG00000113504,24704.614022536254
3735,ENSG00000113522,135265.56930042818
3736,ENSG00000113525,17.632109088594767
3737,ENSG00000113532,2473.249326036141
3738,ENSG00000113552,62276.78614634638
3739,ENSG00000113555,1148.9703669203798
3740,ENSG00000113558,293266.1488087535
3741,ENSG00000113569,341185.11479580536
3742,ENSG00000113575,255301.41244806457
3743,ENSG00000113580,46000.158836436196
3744,ENSG00000113583,133185.70386574612
3745,ENSG00000113593,63910.390198590656
3746,ENSG00000113594,54942.30395551133
3747,ENSG00000113595,24192.820752776235
3748,ENSG00000113597,43547.17201427958
3749,ENSG00000113600,25.850061866446545
3750,ENSG00000113615,67346.31850489428
3751,ENSG00000113621,35632.49297718548
3752,ENSG00000113638,23397.867730495505
3753,ENSG00000113643,216993.81895009705
3754,ENSG00000113645,30051.253024438698
3755,ENSG00000113648,262707.248627496
3756,ENSG00000113649,232962.4337833596
3757,ENSG00000113657,43412.059268021956
3758,ENSG00000113658,154441.28943414302
3759,ENSG00000113712,209365.7469188422
3760,ENSG00000113716,93933.5804953861
3761,ENSG00000113719,107482.33919967015
3762,ENSG00000113721,173.14264310675392
3763,ENSG00000113732,68632.19979707884
3764,ENSG00000113734,18020.677636735698
3765,ENSG00000113739,82486.20159904352
3766,ENSG00000113742,26119.54707028844
3767,ENSG00000113749,344.7622019578938
3768,ENSG00000113758,104233.62596627508
3769,ENSG00000113761,46878.81975017101
3770,ENSG00000113763,2387.239288834579
3771,ENSG00000113790,11234.095796677108
3772,ENSG00000113805,133.23620375659132
3773,ENSG00000113810,375957.930710058
3774,ENSG00000113811,67697.96306977804
3775,ENSG00000113812,54257.708629697845
3776,ENSG00000113838,21476.8568817661
3777,ENSG00000113845,102796.21379062133
3778,ENSG00000113851,51665.424957145
3779,ENSG00000113905,30.816903321403725
3780,ENSG00000113916,6419.533848390766
3781,ENSG00000113924,93.14120894495107
3782,ENSG00000113966,25536.83809752297
3783,ENSG00000113971,30965.145078039524
3784,ENSG00000114019,41844.44928963806
3785,ENSG00000114021,48385.21693409035
3786,ENSG00000114023,79137.86017636476
3787,ENSG00000114026,24919.690395964313
3788,ENSG00000114030,118188.6508683457
3789,ENSG00000114054,76521.34927747557
3790,ENSG00000114062,84845.61255531832
3791,ENSG00000114098,63747.71602827842
3792,ENSG00000114107,26712.2019759398
3793,ENSG00000114115,8187.693468832237
3794,ENSG00000114120,150600.2412214421
3795,ENSG00000114124,84.73641197533497
3796,ENSG00000114125,73860.44736705977
3797,ENSG00000114126,84809.6476270743
3798,ENSG00000114127,70471.15399548013
3799,ENSG00000114166,21316.10541830831
3800,ENSG00000114200,3527.1409421360404
3801,ENSG00000114204,36.12615929741539
3802,ENSG00000114209,48400.549580996325
3803,ENSG00000114251,43581.246013708864
3804,ENSG00000114268,8026.517218960857
3805,ENSG00000114270,4023.3018086870693
3806,ENSG00000114279,1311.6061605975203
3807,ENSG00000114302,175327.30086688275
3808,ENSG00000114315,22511.765044195752
3809,ENSG00000114316,33140.38377945545
3810,ENSG00000114331,52343.360520647664
3811,ENSG00000114346,141004.07330998557
3812,ENSG00000114349,71.89306419856551
3813,ENSG00000114353,42280.640594378216
3814,ENSG00000114354,181455.97984290612
3815,ENSG00000114374,33.20104257195027
3816,ENSG00000114378,271.6172164178486
3817,ENSG00000114383,36855.09373613791
3818,ENSG00000114388,41776.318177268346
3819,ENSG00000114391,1278722.153191341
3820,ENSG00000114395,13480.591493265429
3821,ENSG00000114405,25511.246018433412
3822,ENSG00000114416,145962.2752362061
3823,ENSG00000114423,18663.368967627986
3824,ENSG00000114439,151939.56142210623
3825,ENSG00000114446,82348.00636558322
3826,ENSG00000114450,80455.18789773287
3827,ENSG00000114455,55.46220311811684
3828,ENSG00000114473,7873.333998762766
3829,ENSG00000114480,31093.208974083358
3830,ENSG00000114487,27.731094797492073
3831,ENSG00000114491,108721.66110905993
3832,ENSG00000114503,107260.69947841129
3833,ENSG00000114520,66022.31839161382
3834,ENSG00000114529,21558.800568058152
3835,ENSG00000114541,15473.86041688315
3836,ENSG00000114544,31892.988106420697
3837,ENSG00000114547,401.7640685449182
3838,ENSG00000114554,121425.37360000353
3839,ENSG00000114573,186934.88112038522
3840,ENSG00000114626,4339.191404092649
3841,ENSG00000114631,48525.79578502332
3842,ENSG00000114638,1068.5708137346778
3843,ENSG00000114646,9408.901133397938
3844,ENSG00000114648,42032.876384130934
3845,ENSG00000114650,107951.98201161753
3846,ENSG00000114656,584.2529848057577
3847,ENSG00000114670,2819.8410399376326
3848,ENSG00000114686,372481.63077019533
3849,ENSG00000114698,2195.8602384072733
3850,ENSG00000114735,24853.553525688076
3851,ENSG00000114737,3875.3816988671283
3852,ENSG00000114738,66446.79553760916
3853,ENSG00000114739,140109.4371829431
3854,ENSG00000114742,106435.5998199528
3855,ENSG00000114744,72577.09922453908
3856,ENSG00000114745,36363.90354299632
3857,ENSG00000114757,1918.638433550515
3858,ENSG00000114767,32932.25294777157
3859,ENSG00000114770,68561.5716523036
3860,ENSG00000114779,45777.88790831406
3861,ENSG00000114784,69543.9506920274
3862,ENSG00000114786,1001.6555393334033
3863,ENSG00000114790,41883.16905021515
3864,ENSG00000114796,26847.869067881304
3865,ENSG00000114805,19845.296933039615
3866,ENSG00000114812,6318.701111804817
3867,ENSG00000114841,8024.271645171639
3868,ENSG00000114850,284390.3030365371
3869,ENSG00000114853,12835.31992647361
3870,ENSG00000114854,133.18690274094575
3871,ENSG00000114857,253676.14065393413
3872,ENSG00000114859,8602.354742081634
3873,ENSG00000114861,49334.530853598386
3874,ENSG00000114867,870861.2923266127
3875,ENSG00000114902,102130.84185930097
3876,ENSG00000114904,80177.59238993806
3877,ENSG00000114923,2566.413986130391
3878,ENSG00000114933,49513.09831732247
3879,ENSG00000114942,1220259.377330888
3880,ENSG00000114948,24131.530901086724
3881,ENSG00000114956,53811.26813519235
3882,ENSG00000114978,185269.95178671632
3883,ENSG00000114982,102264.84903840796
3884,ENSG00000114988,27894.58290132008
3885,ENSG00000114993,25091.902551893774
3886,ENSG00000114999,114017.80339625035
3887,ENSG00000115008,396.6921504844
3888,ENSG00000115020,78440.74328949046
3889,ENSG00000115041,3560.486042726849
3890,ENSG00000115042,41011.15097571336
3891,ENSG00000115053,1910270.2890151122
3892,ENSG00000115073,26393.82727281803
3893,ENSG00000115084,68747.19354419851
3894,ENSG00000115085,291.6217945811567
3895,ENSG00000115091,195052.4854141403
3896,ENSG00000115107,56960.24505256143
3897,ENSG00000115109,37951.74497786196
3898,ENSG00000115112,8416.49077906993
3899,ENSG00000115128,167011.62010383638
3900,ENSG00000115129,24501.180863363432
3901,ENSG00000115137,8593.27207968985
3902,ENSG00000115145,30666.97232425192
3903,ENSG00000115159,44368.0691375398
3904,ENSG00000115163,15964.612143676439
3905,ENSG00000115165,108.77670709858278
3906,ENSG00000115170,11945.6190478528
3907,ENSG00000115183,51584.18898064287
3908,ENSG00000115194,8173.0572880304
3909,ENSG00000115204,52728.82792341232
3910,ENSG00000115207,123559.98532501583
3911,ENSG00000115211,62170.02574882451
3912,ENSG00000115216,55869.94080332374
3913,ENSG00000115226,5159.077436887598
3914,ENSG00000115232,19992.76135605186
3915,ENSG00000115233,189698.393571711
3916,ENSG00000115234,113291.63584827968
3917,ENSG00000115239,36979.466024022244
3918,ENSG00000115241,291769.73313035176
3919,ENSG00000115252,1289.2872545330167
3920,ENSG00000115255,9593.30097712914
3921,ENSG00000115257,1033.043291325839
3922,ENSG00000115266,1999.518902918572
3923,ENSG00000115268,2000458.520266725
3924,ENSG00000115271,17686.021849812805
3925,ENSG00000115274,12398.06792447769
3926,ENSG00000115275,57824.94067886906
3927,ENSG00000115282,32450.58084513216
3928,ENSG00000115286,75338.69922024672
3929,ENSG00000115289,18423.250335044082
3930,ENSG00000115290,9502.192539877784
3931,ENSG00000115295,16844.61694012033
3932,ENSG00000115306,261417.07944994397
3933,ENSG00000115307,136979.7306564812
3934,ENSG00000115310,104814.44469275788
3935,ENSG00000115317,30738.75817928846
3936,ENSG00000115318,11404.66096166354
3937,ENSG00000115325,8977.324446483306
3938,ENSG00000115339,3091.6920468310404
3939,ENSG00000115350,21995.29743550912
3940,ENSG00000115353,1196.36902827718
3941,ENSG00000115355,152826.18646968185
3942,ENSG00000115361,4487.477127431145
3943,ENSG00000115363,1090.1019472868313
3944,ENSG00000115364,105357.00464289519
3945,ENSG00000115365,81970.47381371728
3946,ENSG00000115368,123184.41739467123
3947,ENSG00000115380,5321.846135454127
3948,ENSG00000115392,53119.90161792112
3949,ENSG00000115414,51180.629896584265
3950,ENSG00000115415,64920.57748379714
3951,ENSG00000115419,95059.26521608006
3952,ENSG00000115421,46236.77295125878
3953,ENSG00000115423,1702.8588972985174
3954,ENSG00000115425,13326.212790351346
3955,ENSG00000115446,29221.052005882088
3956,ENSG00000115457,24076.868172637685
3957,ENSG00000115459,19388.330545402514
3958,ENSG00000115461,10823.781475110336
3959,ENSG00000115464,175483.668692087
3960,ENSG00000115468,22431.806240435915
3961,ENSG00000115474,4050.821188975593
3962,ENSG00000115484,971407.446457272
3963,ENSG00000115486,49129.76091674064
3964,ENSG00000115504,69500.08927890513
3965,ENSG00000115507,5805.599521043678
3966,ENSG00000115514,39984.51419475148
3967,ENSG00000115520,20154.375067363817
3968,ENSG00000115523,71.21326575253339
3969,ENSG00000115524,581669.5609208965
3970,ENSG00000115525,8168.926954613763
3971,ENSG00000115526,24921.826413312945
3972,ENSG00000115539,33362.051192087645
3973,ENSG00000115540,64186.431595951435
3974,ENSG00000115541,408371.22972721106
3975,ENSG00000115548,64061.93343332237
3976,ENSG00000115556,6711.628857605874
3977,ENSG00000115561,71175.29634511008
3978,ENSG00000115568,76370.05723933587
3979,ENSG00000115594,1884.2445022902632
3980,ENSG00000115596,324.97183358590775
3981,ENSG00000115604,6445.193620419828
3982,ENSG00000115607,98.77989694212343
3983,ENSG00000115616,2539.758288776269
3984,ENSG00000115641,31985.95112546005
3985,ENSG00000115649,23724.60843169986
3986,ENSG00000115652,35737.382066394646
3987,ENSG00000115657,14340.35180855569
3988,ENSG00000115661,15083.780439391938
3989,ENSG00000115677,619811.4922006875
3990,ENSG00000115685,62591.324434684066
3991,ENSG00000115687,27710.145275807285
3992,ENSG00000115694,158112.0391016638
3993,ENSG00000115718,121.02324937004154
3994,ENSG00000115738,102571.17942400931
3995,ENSG00000115750,35816.798471145245
3996,ENSG00000115756,15295.459770395815
3997,ENSG00000115758,258541.0161100223
3998,ENSG00000115760,272174.9176336122
3999,ENSG00000115761,94820.62518296427
4000,ENSG00000115762,104518.5249723388
4001,ENSG00000115806,166315.25574863303
4002,ENSG00000115808,77021.77965735555
4003,ENSG00000115816,132358.97404190392
4004,ENSG00000115825,136463.08457801875
4005,ENSG00000115827,41000.418386023935
4006,ENSG00000115828,8406.929974228853
4007,ENSG00000115839,108380.02700624157
4008,ENSG00000115840,30422.34726656385
4009,ENSG00000115841,3500.728602483455
4010,ENSG00000115844,37427.349801005774
4011,ENSG00000115850,345.3815391469991
4012,ENSG00000115866,150156.4466963744
4013,ENSG00000115875,407973.91343182494
4014,ENSG00000115884,23841.406385385733
4015,ENSG00000115896,1755.3752360296596
4016,ENSG00000115902,13693.8598754836
4017,ENSG00000115904,83886.63603116205
4018,ENSG00000115919,95.27502527466109
4019,ENSG00000115934,16.262450292286136
4020,ENSG00000115935,27760.58566009113
4021,ENSG00000115942,65485.262214910035
4022,ENSG00000115944,86859.62909281447
4023,ENSG00000115946,69271.64778481652
4024,ENSG00000115947,77277.55550414634
4025,ENSG00000115956,137.68170569301785
4026,ENSG00000115963,49799.680331727286
4027,ENSG00000115966,69927.98556658372
4028,ENSG00000115970,76336.75675965536
4029,ENSG00000115977,58732.645113105544
4030,ENSG00000115993,32450.125005522797
4031,ENSG00000115998,10542.072953215757
4032,ENSG00000116001,81334.47008144196
4033,ENSG00000116005,83311.40135486153
4034,ENSG00000116014,173.1324906854754
4035,ENSG00000116016,12365.073093869014
4036,ENSG00000116017,30061.762533376463
4037,ENSG00000116030,186242.50405382807
4038,ENSG00000116031,2096.5150052649774
4039,ENSG00000116032,195.55753184100357
4040,ENSG00000116035,2262.934659339587
4041,ENSG00000116039,950.4067327877127
4042,ENSG00000116044,65507.45144938276
4043,ENSG00000116062,236498.57474385932
4044,ENSG00000116095,33819.27810480458
4045,ENSG00000116096,38201.013785385454
4046,ENSG00000116106,29724.704822406067
4047,ENSG00000116117,6500.811786886299
4048,ENSG00000116120,161926.70780798927
